confidence,robustness,distribution,reliability
0.38174323710537794,0.9864025523145868,0.0900525571067498,0.32367353890119804
0.38174323710537794,0.9864025523145868,0.08285988102312289,0.3148158683059889
0.38174323710537794,0.9864025523145868,0.07624169822326422,0.3062005972861037
0.38174323710537794,0.9864025523145866,0.07015212279082522,0.29782109231938936
0.38174323710537794,0.9864025523145868,0.0645489338084726,0.289670901417081
0.38174323710537794,0.9864025523145868,0.05939328262715796,0.28174374915594724
0.38174323710537794,0.9864025523145868,0.05464942351637175,0.27403353184638707
0.38174323710537794,0.9864025523145866,0.05028446582789382,0.2665343128327562
0.38174323710537794,0.9864025523145868,0.04626814595471681,0.25924031792230523
0.38174323710537794,0.9864025523145868,0.04257261750406159,0.25214593093920995
0.879315713414693,0.9948773620110595,0.7806648706841164,0.8806290476107179
0.9229749778392963,0.9652512274629731,0.8484307119496907,0.9109241658785564
0.7954002592768534,0.9928708275797256,0.899770521176009,0.8923531198875339
0.9291277175520605,0.985185551817867,0.8279040676699364,0.9117123172722954
0.8742378915471001,0.9823565559194924,0.7617777301356453,0.868111845007824
0.7373942458953169,0.8642924164087952,0.7009330341422703,0.7644439683625257
0.7940331403414577,0.866697762064238,0.64494812451974,0.762799435051586
0.7940331403414577,0.8666977620642375,0.5934348405058933,0.7419246173298906
0.7940331403414577,0.8666977620642377,0.5460360245073885,0.721621061193994
0.7705259416485284,0.854714683838849,0.5024230458152087,0.6916600005251249
0.7705259416485284,0.8547146838388487,0.46229352210591285,0.672731989080841
0.7705259416485284,0.854714683838849,0.42536922293109675,0.6543219627982882
0.7705259416485284,0.8547146838388496,0.39139414065930056,0.6364157464626766
0.7705259416485284,0.854714683838849,0.3601327154956076,0.6189995527790425
0.6951834631520127,0.8588789369664867,0.3313682022724432,0.5827032032940073
0.5130706314760797,0.8372658350526689,0.3049011676880273,0.5078473663171517
0.5130706314760797,0.8372658350526692,0.28054810757336673,0.4939495830792858
0.5072157168160971,0.8412881899291825,0.25814017460087274,0.4793628400171151
0.5072157168160971,0.8412881899291825,0.23752200761341027,0.46624456613266374
0.5072157168160971,0.8412881899291825,0.2185506544571547,0.4534852877633869
0.5072157168160971,0.8412881899291823,0.2010945808499217,0.44107518061524636
0.5072157168160971,0.8412881899291828,0.18503275841314618,0.4290046892464577
0.44939129413814183,0.8159118591243872,0.17025382554455362,0.39669335574064296
0.44939129413814183,0.8159118591243872,0.1566553153135931,0.3858374202063783
0.44939129413814183,0.8159118591243871,0.14414294502639052,0.37527856889250355
0.44939129413814183,0.8159118591243872,0.1326299625345569,0.36500867177340063
0.44939129413814183,0.8159118591243872,0.12203654475560591,0.3550198213102476
0.44939129413814183,0.8159118591243871,0.11228924423473803,0.3453043263624321
0.44939129413814183,0.8159118591243872,0.10332047991082963,0.335854706265583
0.44939129413814183,0.8159118591243872,0.09506806855595232,0.32666368507166527
0.44939129413814183,0.8159118591243871,0.08747479363974517,0.3177241859466992
0.44939129413814183,0.8159118591243877,0.08048800862944328,0.30902932572179254
0.44939129413814183,0.8159118591243872,0.0740592719751195,0.3005724095932894
0.44939129413814183,0.8159118591243872,0.06814401124937675,0.29234692596795564
0.44939129413814183,0.8159118591243879,0.06270121411286932,0.2843465414492306
0.44939129413814183,0.8159118591243872,0.057693143963018986,0.276565095960685
0.44939129413814183,0.8159118591243877,0.053085078294432375,0.2689965980029329
0.44939129413814183,0.8159118591243872,0.048845067956989036,0.2616352200403395
0.44939129413814183,0.8159118591243872,0.04494371564246344,0.25447529401398056
0.44939129413814183,0.8159118591243872,0.04135397206385892,0.2475113069773916
0.868626383238763,0.9284920715079276,0.7583182605680047,0.8488303706777903
0.9415347840653981,0.9497103501849695,0.8241442978398049,0.9032547750676139
0.7481776474345476,0.9702591718137947,0.8740144998847336,0.8592846250866698
0.9603512331711713,0.995559436069952,0.8042052308085439,0.9161249865528788
0.8962914377107115,0.951741580394418,0.7399717663095031,0.8578166671452426
0.7127299451499551,0.6671435239514825,0.6808687558332512,0.6866507445929628
0.7695953769839745,0.650493294964209,0.6264864198562138,0.6794210194662833
0.7695953769839745,0.642989308031128,0.5764477087569253,0.6582770379400198
0.7695953769839745,0.6429893080311277,0.5304056886139273,0.6402625867672207
0.7620641597114989,0.6801829025449014,0.48804113580516445,0.6324476148826943
0.7620641597114989,0.6801829025449019,0.4490603237314915,0.6151400133395649
0.7620641597114989,0.6801829025449018,0.4131929863189579,0.5983060527180337
0.7620641597114989,0.6801829025449021,0.3801904441801964,0.581932771330599
0.7620641597114989,0.6801829025449021,0.34982388044301393,0.5660075622001206
0.723246391476301,0.7089115362344788,0.3218827542919673,0.5485194215717164
0.6080859377570115,0.7813515821514303,0.29617334122351546,0.520138666980122
0.6080859377570115,0.7813515821514305,0.27251738989388274,0.505904519228713
0.6068553811318306,0.7840616162365575,0.25075088624714476,0.4922956056120223
0.6068553811318306,0.784061616236557,0.2307229163548506,0.4788234128440142
0.6068553811318306,0.7840616162365572,0.21229462008289726,0.4657199009577962
0.6068553811318306,0.784061616236557,0.1953382283311026,0.4529749806089727
0.6068553811318306,0.7840616162365572,0.17973617717036042,0.44057883855878716
0.5569240690916268,0.7201652646341662,0.16538029273541546,0.4047970182231749
0.5569240690916268,0.7201652646341659,0.1521710412218671,0.3937193173474222
0.5569240690916268,0.7201652646341662,0.14001683878739693,0.3829447695364608
0.5569240690916268,0.720165264634166,0.12883341657255273,0.3724650786842912
0.5569240690916268,0.7201652646341659,0.11854323643857982,0.36227217571667736
0.5569240690916268,0.720165264634166,0.1090749533714287,0.3523582123781804
0.5569240690916268,0.7201652646341662,0.10036292082461952,0.34271555518921765
0.5569240690916268,0.7201652646341659,0.09234673557135174,0.33333677956849267
0.5569240690916268,0.7201652646341662,0.08497081891017691,0.3242146641162722
0.5569240690916268,0.7201652646341656,0.0781840313206037,0.31534218505410533
0.5569240690916268,0.7201652646341659,0.07193931789692361,0.30671251081670853
0.5569240690916268,0.7201652646341656,0.06619338210193826,0.2983189967918465
0.5569240690916268,0.720165264634166,0.06090638557862356,0.2901551802041643
0.5569240690916268,0.7201652646341659,0.05604167193842989,0.2822147751390268
0.5569240690916268,0.7201652646341659,0.05156551261115861,0.27449166770253797
0.5569240690916268,0.720165264634166,0.047446872994311544,0.2669799113140095
0.5569240690916268,0.7201652646341659,0.043657197280555615,0.2596737221272576
0.5569240690916268,0.720165264634166,0.04017021047144373,0.2525674745772
0.8550397302001553,0.8854745970402476,0.7366113244047428,0.8231271580510723
0.9227837167002274,0.9876032396696323,0.8005530847663851,0.9002383735212506
0.8186052715836333,0.9849855654111553,0.8489957472826897,0.8813261154635493
0.9462498963768202,0.9742677291307247,0.7811847755260263,0.8963534844639527
0.7818417521459081,0.9685986110942787,0.7187900003820082,0.8164975938205518
0.5138775079121701,0.9778947242457586,0.6613788195005015,0.6926821533067606
0.5798651436526767,0.9757018642622348,0.608553183337838,0.700886280524959
0.5856688363956426,0.9758370709651181,0.5599468353557329,0.684004156614485
0.5856688363956426,0.9758370709651181,0.5152227726509786,0.6652856554802469
0.5885860663803721,0.9125105892795649,0.47407090940967533,0.6338167789718885
0.5885860663803721,0.9125105892795642,0.43620592698599864,0.6164717087974518
0.5885860663803721,0.9125105892795646,0.4013652956994349,0.5996013049135548
0.5885860663803721,0.912510589279564,0.36930745463498865,0.5831925775723832
0.5885860663803721,0.9125105892795646,0.33981013682635197,0.5672328925043867
0.5885860663803721,0.9125105892795642,0.3126688282100119,0.5517099611902354
0.6208011318532387,0.9947461115684374,0.2876953496657449,0.5621676676100286
0.6236267890913212,0.9947897044968754,0.26471655231234503,0.5476196805451664
0.6373298285378731,0.997345766050463,0.2435731170126665,0.5369655814094392
0.6373298285378731,0.9973457660504632,0.2241184497645763,0.5222709472504768
0.6373298285378731,0.9973457660504631,0.20621766531921845,0.5079784473819451
0.6373298285378731,0.9973457660504631,0.1897466519797012,0.49407707697134595
0.6373298285378731,0.9973457660504632,0.1745912110961644,0.4805561323451254
0.6429144331935925,0.9984967712944343,0.16064626529108061,0.46894670786799997
0.6429144331935925,0.9984967712944343,0.14781512992516965,0.4561134825166053
0.6429144331935925,0.9984967712944343,0.13600884275277267,0.4436314520241497
0.6429144331935925,0.998496771294434,0.1251455471189798,0.43149100556984826
0.6429144331935925,0.998496771294434,0.11514992442202451,0.41968279534324726
0.6429144331935925,0.9984967712944345,0.10595267190603062,0.40819772934666676
0.6429144331935925,0.9984967712944343,0.0974900221634865,0.3970269643946117
0.6429144331935925,0.998496771294434,0.08970330101600885,0.38616189930476263
0.6429144331935925,0.998496771294434,0.08253852070804506,0.3755941682753009
0.6429144331935925,0.9984967712944347,0.07594600559300006,0.36531563444347076
0.6429144331935925,0.9984967712944343,0.0698800477165544,0.35531838362041895
0.6429144331935925,0.998496771294434,0.06429858990922363,0.3455947181974863
0.6429144331935925,0.9984967712944343,0.059162934190943775,0.3361371512192606
0.6429144331935925,0.9984967712944345,0.05443747346595901,0.3269384006188259
0.6429144331935925,0.9984967712944345,0.050089444647770924,0.31799138361077184
0.6429144331935925,0.9984967712944345,0.04608870150248636,0.30928921123764247
0.6429144331935925,0.9984967712944345,0.04240750563561734,0.30082518306562883
0.6429144331935925,0.9984967712944343,0.03902033417317908,0.29259278202541844
0.879102821306677,0.9996966019417476,0.7155257514633596,0.8567308113003724
0.9498595612589421,0.9792347803259902,0.7776371725301298,0.8976514715178743
0.8378459484370507,0.9713862287855315,0.824693158979802,0.8755537975609835
0.9021447889587908,0.908167527014108,0.7588232830817403,0.8534818447572066
0.7627935426995729,0.9168222996266598,0.6982145646257913,0.7874573239130556
0.6918945268591623,0.9730142597608876,0.6424467845474234,0.7562500563156845
0.7599942355590683,0.9825584948417501,0.5911332875110257,0.7614090647958934
0.7667600061090054,0.9761676356171494,0.5439183011084062,0.7411495390834122
0.7667600061090054,0.9761676356171493,0.5004744691782171,0.7208671937879698
0.7505915146414861,0.990292937191089,0.4605005821440398,0.6995184472046031
0.7505915146414861,0.990292937191089,0.4237194886348647,0.680375381010051
0.7505915146414861,0.9902929371910892,0.3898761739085783,0.6617561851791661
0.7505915146414861,0.990292937191089,0.3587359917555721,0.6436465234423489
0.7505915146414861,0.990292937191089,0.3300830376237113,0.6260324518572626
0.7505915146414861,0.9902929371910888,0.3037186516850356,0.6089004080723815
0.6249529363356316,0.9994466472131784,0.27946004146548614,0.558867535798111
0.6269720291463224,0.9991940372388174,0.2571390144879245,0.5441124438666938
0.6333260015130338,0.9990798266769227,0.23660081214146328,0.5309837697487554
0.6333260015130338,0.9990798266769229,0.21770303669196361,0.5164528342271076
0.6333260015130338,0.9990798266769227,0.20031466399432848,0.5023195532085989
0.6333260015130338,0.9990798266769227,0.18431513506142086,0.48857304445487415
0.6333260015130338,0.9990798266769227,0.16959352019117113,0.4752027235316035
0.6267825097470974,0.9961162935518723,0.15604774985650838,0.46014510660647245
0.6267825097470974,0.9961162935518723,0.14358390702563592,0.4475527464334598
0.6267825097470974,0.9961162935518721,0.1321155760060875,0.43530498958763736
0.6267825097470974,0.9961162935518721,0.12156324329789889,0.42339240563249597
0.6267825097470974,0.9961162935518724,0.11185374630182329,0.4118058222054504
0.6267825097470974,0.9961162935518721,0.10291976606031286,0.4005363179553715
0.6267825097470974,0.9961162935518721,0.09469936051428308,0.389575215673391
0.6267825097470974,0.9961162935518721,0.0871355350395838,0.3789140756116889
0.6267825097470974,0.9961162935518721,0.08017584728557257,0.36854468898511944
0.6267825097470974,0.9961162935518721,0.07377204357601375,0.3584590716506716
0.6267825097470974,0.9961162935518721,0.06787972435135844,0.34864945795989877
